Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	CY169071	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01076/2012	
HA	CY169079	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01077/2012	
HA	CY169087	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01078/2012	
HA	CY169095	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01079/2012	
HA	CY169103	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01081/2012	
HA	CY169111	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01082/2012	
HA	CY169119	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01083/2012	
HA	CY169127	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01084/2012	
HA	CY169135	Yes	4	1737	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01085/2012	
HA	CY169143	Yes	4	1731	H3N2	12/28/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01086/2012	
HA	CY169151	Yes	4	1737	H3N2	12/29/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01088/2012	
HA	CY169159	Yes	4	1737	H3N2	12/29/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01089/2012	
HA	CY169167	Yes	4	1737	H3N2	12/29/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01090/2012	
HA	CY169175	Yes	4	1737	H3N2	12/29/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01091/2012	
HA	CY169183	Yes	4	1737	H3N2	12/29/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01092/2012	
HA	CY169191	Yes	4	1737	H3N2	12/29/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01093/2012	
HA	CY169199	Yes	4	1737	H3N2	12/30/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01095/2012	
HA	CY169207	Yes	4	1737	H3N2	12/30/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01096/2012	
HA	CY169215	Yes	4	1737	H3N2	12/30/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01097/2012	
HA	CY169223	Yes	4	1731	H3N2	12/30/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01098/2012	
HA	CY169231	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01099/2012	
HA	CY169239	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01100/2012	
HA	CY169247	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01101/2012	
HA	CY169255	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01102/2012	
HA	CY169263	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01103/2012	
HA	CY169271	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01104/2012	
HA	CY169279	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01105/2012	
HA	CY169287	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01106/2012	
HA	CY169295	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01107/2012	
HA	CY169303	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01108/2012	
HA	CY169311	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01109/2012	
HA	CY169319	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01110/2012	
HA	CY169327	Yes	4	1731	H3N2	01/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01111/2013	
HA	CY169335	Yes	4	1737	H3N2	01/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01112/2013	
HA	CY169343	Yes	4	1737	H3N2	01/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01113/2013	
HA	CY169351	Yes	4	1737	H3N2	01/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01114/2013	
HA	CY169359	Yes	4	1737	H3N2	01/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01115/2013	
HA	CY167804	No	4	1737	H3N2	01/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01116/2013	
HA	CY169367	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01118/2013	
HA	CY169375	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01120/2013	
HA	CY169383	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01121/2013	
HA	CY169391	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01122/2013	
HA	CY169399	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01123/2013	
HA	CY169407	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01124/2013	
HA	CY169415	Yes	4	1731	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01125/2013	
HA	CY169423	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01126/2013	
HA	CY169431	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01127/2013	
HA	CY169439	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01128/2013	
HA	CY169447	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01129/2013	
HA	CY169455	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01130/2013	
HA	CY169463	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01131/2013	
HA	CY169471	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01132/2013	
HA	CY169479	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01133/2013	
HA	CY169487	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01134/2013	
HA	CY169495	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01135/2013	
HA	CY169503	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01136/2013	
HA	CY169511	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01137/2013	
HA	CY169519	Yes	4	1731	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01139/2013	
HA	CY169527	Yes	4	1737	H3N2	01/03/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01140/2013	
HA	CY169535	Yes	4	1737	H3N2	01/04/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01141/2013	
HA	CY169543	Yes	4	1737	H3N2	01/04/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01142/2013	
HA	CY169551	Yes	4	1737	H3N2	01/04/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01143/2013	
HA	CY169559	Yes	4	1737	H3N2	01/04/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01144/2013	
HA	CY169567	Yes	4	1737	H3N2	01/04/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01145/2013	
HA	CY169575	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01146/2013	
HA	CY169583	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01147/2013	
HA	CY169591	Yes	4	1731	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01148/2013	
HA	CY169599	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01149/2013	
HA	CY169607	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01150/2013	
HA	CY169615	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01151/2013	
HA	CY169623	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01152/2013	
HA	CY169631	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01153/2013	
HA	CY169639	Yes	4	1737	H3N2	01/06/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01154/2013	
HA	CY169647	Yes	4	1737	H3N2	01/06/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01155/2013	
HA	CY169655	Yes	4	1737	H3N2	01/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01156/2013	
HA	CY169663	Yes	4	1731	H3N2	01/06/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01157/2013	
HA	CY169671	Yes	4	1737	H3N2	01/06/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01158/2013	
HA	CY169679	Yes	4	1737	H3N2	01/06/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01159/2013	
HA	CY169687	Yes	4	1737	H3N2	01/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01160/2013	
HA	CY169695	Yes	4	1737	H3N2	01/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01161/2013	
HA	CY169703	Yes	4	1737	H3N2	01/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01162/2013	
HA	CY169711	Yes	4	1737	H3N2	01/10/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01163/2013	
HA	CY169719	Yes	4	1737	H3N2	01/10/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01164/2013	
HA	CY169727	Yes	4	1737	H3N2	01/10/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01165/2013	
HA	CY169735	Yes	4	1737	H3N2	01/10/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01166/2013	
HA	CY169743	Yes	4	1737	H3N2	01/10/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01167/2013	
HA	CY169751	Yes	4	1737	H3N2	01/11/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01168/2013	
HA	CY169759	Yes	4	1737	H3N2	01/13/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01169/2013	
HA	CY169767	Yes	4	1737	H3N2	01/13/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01170/2013	
HA	CY169775	Yes	4	1737	H3N2	01/14/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01171/2013	
HA	CY169783	Yes	4	1737	H3N2	01/14/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01172/2013	
HA	CY169791	Yes	4	1737	H3N2	01/17/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01173/2013	
HA	CY169799	Yes	4	1737	H3N2	01/17/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01174/2013	
HA	CY169807	Yes	4	1737	H3N2	01/18/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01175/2013	
HA	CY169815	Yes	4	1737	H3N2	01/18/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01176/2013	
HA	CY167820	No	4	1737	H3N2	01/19/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01177/2013	
HA	CY167828	No	4	1737	H3N2	01/20/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01179/2013	
HA	CY169823	Yes	4	1737	H3N2	01/20/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01180/2013	
HA	CY169831	Yes	4	1737	H3N2	01/20/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01181/2013	
HA	CY169839	Yes	4	1737	H3N2	01/21/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01182/2013	
HA	CY169847	Yes	4	1737	H3N2	01/21/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01183/2013	
HA	CY169855	Yes	4	1737	H3N2	01/21/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01184/2013	
HA	CY169871	Yes	4	1737	H3N2	01/21/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01186/2013	
HA	CY169879	Yes	4	1737	H3N2	01/23/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01189/2013	
HA	CY169887	Yes	4	1737	H3N2	01/23/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01190/2013	
HA	CY169895	Yes	4	1737	H3N2	01/23/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01191/2013	
HA	CY169903	Yes	4	1737	H3N2	01/23/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01192/2013	
HA	CY169911	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01193/2013	
HA	CY169919	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01194/2013	
HA	CY167836	No	4	1737	H3N2	01/24/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01195/2013	
HA	CY169927	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01196/2013	
HA	CY169935	Yes	4	1737	H3N2	01/28/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01197/2013	
HA	CY169943	Yes	4	1737	H3N2	01/28/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01198/2013	
HA	CY169951	Yes	4	1737	H3N2	01/29/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01199/2013	
HA	CY169959	Yes	4	1737	H3N2	02/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01200/2013	
HA	CY169967	Yes	4	1737	H3N2	02/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01201/2013	
HA	CY169983	Yes	4	1737	H3N2	02/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01203/2013	
HA	CY169991	Yes	4	1737	H3N2	02/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01204/2013	
HA	CY169999	Yes	4	1737	H3N2	02/05/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01205/2013	
HA	CY170007	Yes	4	1737	H3N2	02/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01206/2013	
HA	CY170015	Yes	4	1737	H3N2	02/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01207/2013	
HA	CY170023	Yes	4	1737	H3N2	02/10/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01208/2013	
HA	CY170031	Yes	4	1737	H3N2	02/11/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01209/2013	
HA	CY170039	Yes	4	1737	H3N2	02/13/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01210/2013	
HA	CY170047	Yes	4	1737	H3N2	02/20/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01212/2013	
HA	CY170055	Yes	4	1737	H3N2	02/21/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01213/2013	
HA	CY170063	Yes	4	1737	H3N2	03/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01214/2013	
HA	CY170071	Yes	4	1737	H3N2	03/14/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_01216/2013	
HA	CY170103	Yes	4	1737	H3N2	12/06/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02001/2012	
HA	CY170111	Yes	4	1731	H3N2	12/12/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02002/2012	
HA	CY170119	Yes	4	1737	H3N2	12/17/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02003/2012	
HA	CY170127	Yes	4	1737	H3N2	12/17/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02004/2012	
HA	CY170135	Yes	4	1731	H3N2	12/17/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02005/2012	
HA	CY170143	Yes	4	1737	H3N2	12/18/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02006/2012	
HA	CY170151	Yes	4	1737	H3N2	12/21/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02008/2012	
HA	CY170159	Yes	4	1737	H3N2	12/21/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02009/2012	
HA	CY170167	Yes	4	1737	H3N2	12/24/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02010/2012	
HA	CY170175	Yes	4	1737	H3N2	12/27/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02012/2012	
HA	CY170183	Yes	4	1737	H3N2	12/27/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02013/2012	
HA	CY170191	Yes	4	1731	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02014/2012	
HA	CY170199	Yes	4	1731	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02015/2012	
HA	CY170207	Yes	4	1737	H3N2	12/31/2012	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02017/2012	
HA	CY170215	Yes	4	1737	H3N2	01/02/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02018/2013	
HA	CY170223	Yes	4	1737	H3N2	01/04/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02019/2013	
HA	CY170231	Yes	4	1737	H3N2	01/04/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02021/2013	
HA	CY170239	Yes	4	1737	H3N2	01/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02022/2013	
HA	CY170247	Yes	4	1737	H3N2	01/07/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02023/2013	
HA	CY170263	Yes	4	1737	H3N2	01/08/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02025/2013	
HA	CY170271	Yes	4	1737	H3N2	01/09/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02026/2013	
HA	CY170279	Yes	4	1737	H3N2	01/10/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02027/2013	
HA	CY170287	Yes	4	1737	H3N2	01/14/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02031/2013	
HA	CY170295	Yes	4	1737	H3N2	01/14/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02032/2013	
HA	CY170303	Yes	4	1737	H3N2	01/15/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02033/2013	
HA	CY170311	Yes	4	1737	H3N2	01/16/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02034/2013	
HA	CY170319	Yes	4	1737	H3N2	01/16/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02035/2013	
HA	CY170327	Yes	4	1737	H3N2	01/17/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02036/2013	
HA	CY170335	Yes	4	1737	H3N2	01/18/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02037/2013	
HA	CY170343	Yes	4	1737	H3N2	01/19/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02039/2013	
HA	CY170351	Yes	4	1737	H3N2	01/20/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02040/2013	
HA	CY170359	Yes	4	1737	H3N2	01/21/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02041/2013	
HA	CY170367	Yes	4	1737	H3N2	01/22/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02042/2013	
HA	CY170375	Yes	4	1737	H3N2	01/24/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02043/2013	
HA	CY170383	Yes	4	1737	H3N2	01/25/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02045/2013	
HA	CY170391	Yes	4	1737	H3N2	01/27/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02047/2013	
HA	CY170399	Yes	4	1737	H3N2	01/31/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02049/2013	
HA	CY170407	Yes	4	1737	H3N2	02/01/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02051/2013	
HA	CY170415	Yes	4	1737	H3N2	02/12/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02053/2013	
HA	CY170423	Yes	4	1737	H3N2	02/12/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02054/2013	
HA	CY170431	Yes	4	1737	H3N2	02/12/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02055/2013	
HA	CY170439	Yes	4	1737	H3N2	02/20/2013	IRD:Human	USA	Massachusetts	12-13	A/Boston/YGA_02058/2013	
HA	CY121568	Yes	4	1738	H3N2	2006	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/09/2006	
HA	CY250833	Yes	4	1737	H3N2	01/06/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/1/2012	
HA	CY251455	Yes	4	1737	H3N2	01/03/2013	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/1/2013	
HA	CY039087	Yes	4	1717	H3N2	2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007	
HA	KM978060	Yes	4	1701	H3N2	2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007	
HA	KJ609214	Yes	4	1719	H3N2	02/06/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007	
HA	KM978061	Yes	4	1701	H3N2	2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007	
HA	KM821339	Yes	4	1739	H3N2	2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007	
HA	CY035022	Yes	4	1714	H3N2	02/06/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007	
HA	EU199366	Yes	4	1701	H3N2	2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007	
HA	CY251775	Yes	4	1737	H3N2	04/07/2014	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/100/2014	
HA	CY121792	Yes	4	1732	H3N2	2010	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/11/2010	
HA	CY250849	Yes	4	1732	H3N2	02/13/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/11/2012	
HA	CY250857	Yes	4	1737	H3N2	02/06/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/14/2012	
HA	CY251567	Yes	4	1737	H3N2	08/18/2013	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/141/2013	
HA	CY251463	Yes	4	1731	H3N2	02/13/2013	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/16/2013	
HA	CY251615	Yes	4	1737	H3N2	10/14/2013	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/193/2013	
HA	CY251631	Yes	4	1737	H3N2	11/06/2013	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/198/2013	
HA	CY251639	Yes	4	1737	H3N2	11/14/2013	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/204/2013	
HA	CY250865	Yes	4	1737	H3N2	03/04/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/21/2012	
HA	CY251471	Yes	4	1737	H3N2	02/27/2013	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/21/2013	
HA	CY250881	Yes	4	1731	H3N2	03/08/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/26/2012	
HA	CY252015	Yes	4	1737	H3N2	08/01/2014	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/262/2014	
HA	CY250873	Yes	4	1737	H3N2	03/19/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/27/2012	
HA	KJ942792	No	4	1751	H3N2	2011	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/299/2011	
HA	KM821337	No	4	1739	H3N2	2005	IRD:Human	Australia	-N/A-	-N/A-	A/BRISBANE/3/2005	
HA	KM978059	No	4	1701	H3N2	2005	IRD:Human	Australia	-N/A-	-N/A-	A/BRISBANE/3/2005	
HA	KM978058	No	4	1701	H3N2	2005	IRD:Human	Australia	-N/A-	-N/A-	A/BRISBANE/3/2005	
HA	CY252143	Yes	4	1737	H3N2	10/03/2014	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/341/2014	
HA	KM821326	No	4	1733	H3N2	2003	IRD:Human	Australia	-N/A-	-N/A-	A/BRISBANE/342/2003	
HA	CY252191	Yes	4	1737	H3N2	11/03/2014	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/359/2014	
HA	CY252183	Yes	4	1737	H3N2	11/21/2014	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/368/2014	
HA	CY250897	Yes	4	1731	H3N2	04/18/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/38/2012	
HA	CY251679	Yes	4	1737	H3N2	02/17/2014	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/43/2014	
HA	KM821310	No	4	1734	H3N2	2002	IRD:Human	Australia	-N/A-	-N/A-	A/BRISBANE/5/2002	
HA	CY250841	Yes	4	1737	H3N2	02/02/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/6/2012	
HA	CY251159	Yes	4	1732	H3N2	06/06/2012	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/61/2012	
HA	KX571022	Yes	4	1759	H3N2	02/12/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/E1/2007	
HA	KF598716	No	4	1701	H3N2	01/07/2012	IRD:Human	Canada	-N/A-	11-12	A/British Columbia/002/2012	
